timestamp,APPversion,rawstack
2026-08-28T20:20:18.38Z,2026.02.1,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:147
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:227
  [2]  at :0
  [3] __GI_raise at :0
  [4] __GI_abort at :0
  [5] RigTransmissibilityCondenser::calculateCondensedTransmissibilities() at ResInsight/ApplicationLibCode/ReservoirDataModel/Completions/RigTransmissibilityCondenser.cpp:336
  [6] RigTransmissibilityCondenser::externalCells() at ResInsight/ApplicationLibCode/ReservoirDataModel/Completions/RigTransmissibilityCondenser.cpp:110
  [7] RicExportFractureCompletionsImpl::calculateMatrixToWellTransmissibilities(RigTransmissibilityCondenser&) at ResInsight/ApplicationLibCode/Commands/CompletionExportCommands/RicExportFractureCompletionsImpl.cpp:710
  [8] RicExportFractureCompletionsImpl::generateCompdatValuesConst(RimEclipseCase const*, QString const&, RigWellPath const*, std::vector<RimFracture const*, std::allocator<RimFracture const*> > const&, std::vector<RicWellPathFractureReportItem, std::allocator<RicWellPathFractureReportItem> >*, QTextStream*, RicExportFractureCompletionsImpl::PressureDepletionParameters) [clone ._omp_fn.0] at ResInsight/ApplicationLibCode/Commands/CompletionExportCommands/RicExportFractureCompletionsImpl.cpp:305
  [9] gomp_thread_start at :0
  [10] start_thread at :0
  [11] __GI___clone at :0
  [12]  at :0
"
2026-08-28T20:20:18.38Z,2026.02.1,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:147
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:227
  [2]  at :0
  [3] __GI_raise at :0
  [4] __GI_abort at :0
  [5] RigTransmissibilityCondenser::calculateCondensedTransmissibilities() at ResInsight/ApplicationLibCode/ReservoirDataModel/Completions/RigTransmissibilityCondenser.cpp:336
  [6] RigTransmissibilityCondenser::externalCells() at ResInsight/ApplicationLibCode/ReservoirDataModel/Completions/RigTransmissibilityCondenser.cpp:110
  [7] RicExportFractureCompletionsImpl::calculateMatrixToWellTransmissibilities(RigTransmissibilityCondenser&) at ResInsight/ApplicationLibCode/Commands/CompletionExportCommands/RicExportFractureCompletionsImpl.cpp:710
  [8] RicExportFractureCompletionsImpl::generateCompdatValuesConst(RimEclipseCase const*, QString const&, RigWellPath const*, std::vector<RimFracture const*, std::allocator<RimFracture const*> > const&, std::vector<RicWellPathFractureReportItem, std::allocator<RicWellPathFractureReportItem> >*, QTextStream*, RicExportFractureCompletionsImpl::PressureDepletionParameters) [clone ._omp_fn.0] at ResInsight/ApplicationLibCode/Commands/CompletionExportCommands/RicExportFractureCompletionsImpl.cpp:305
  [9] gomp_thread_start at :0
  [10] start_thread at :0
  [11] __GI___clone at :0
  [12]  at :0
"
2026-08-28T20:20:18.379Z,2026.02.1,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:147
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:227
  [2]  at :0
  [3] __GI_raise at :0
  [4] __GI_abort at :0
  [5] RigTransmissibilityCondenser::calculateCondensedTransmissibilities() at ResInsight/ApplicationLibCode/ReservoirDataModel/Completions/RigTransmissibilityCondenser.cpp:336
  [6] RigTransmissibilityCondenser::externalCells() at ResInsight/ApplicationLibCode/ReservoirDataModel/Completions/RigTransmissibilityCondenser.cpp:110
  [7] RicExportFractureCompletionsImpl::calculateMatrixToWellTransmissibilities(RigTransmissibilityCondenser&) at ResInsight/ApplicationLibCode/Commands/CompletionExportCommands/RicExportFractureCompletionsImpl.cpp:710
  [8] RicExportFractureCompletionsImpl::generateCompdatValuesConst(RimEclipseCase const*, QString const&, RigWellPath const*, std::vector<RimFracture const*, std::allocator<RimFracture const*> > const&, std::vector<RicWellPathFractureReportItem, std::allocator<RicWellPathFractureReportItem> >*, QTextStream*, RicExportFractureCompletionsImpl::PressureDepletionParameters) [clone ._omp_fn.0] at ResInsight/ApplicationLibCode/Commands/CompletionExportCommands/RicExportFractureCompletionsImpl.cpp:305
  [9] gomp_thread_start at :0
  [10] start_thread at :0
  [11] __GI___clone at :0
  [12]  at :0
"
2026-08-28T13:26:28.004Z,2026.06.1,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:170
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:302
  [2]  at :0
  [3] __GI_raise at :0
  [4] __GI_abort at :0
  [5] manageTerminate() at ResInsight/ApplicationExeCode/RiaMainTools.cpp:241
  [6] __cxxabiv1::__terminate(void (*)()) at :0
  [7] std::terminate() at :0
  [8] __cxa_throw at :0
  [9] std::__throw_out_of_range_fmt(char const*, ...) [clone .cold.5] at :0
  [10] std::vector<double, std::allocator<double> >::_M_range_check(unsigned long) const at /opt/rh/gcc-toolset-13/root/usr/include/c++/13/bits/stl_vector.h:1158
  [11] RiuResultTextBuilder::cellResultTextAndValueText(RimEclipseResultDefinition*) at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:1106
  [12] RiuResultTextBuilder::cellResultText(std::vector<RimEclipseResultDefinition*, std::allocator<RimEclipseResultDefinition*> > const&, bool) at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:998
  [13] RiuResultTextBuilder::gridResultText() at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:490
  [14] RiuResultTextBuilder::resultTextFromLinkedViews() const at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:829
  [15] RiuResultTextBuilder::gridResultDetails() at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:377
  [16] RiuResultTextBuilder::mainResultText() at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:189
  [17] RiuSelectionChangedHandler::updateResultInfo(RiuSelectionItem const*) const at ResInsight/ApplicationLibCode/UserInterface/RiuSelectionChangedHandler.cpp:389
  [18] RiuSelectionChangedHandler::handleItemAppended(RiuSelectionItem const*) const at ResInsight/ApplicationLibCode/UserInterface/RiuSelectionChangedHandler.cpp:132
  [19] RiuCellAndNncPickEventHandler::handle3dPickEvent(Ric3dPickEvent const&) at ResInsight/ApplicationLibCode/UserInterface/RiuCellAndNncPickEventHandler.cpp:459
  [20] RiuViewerCommands::handlePickAction(int, int, QFlags<Qt::KeyboardModifier>) at ResInsight/ApplicationLibCode/UserInterface/RiuViewerCommands.cpp:718
  [21] QWidget::event(QEvent*) at :0
  [22] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [23] QApplication::notify(QObject*, QEvent*) at :0
  [24] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1828
  [25] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [26] QApplicationPrivate::sendMouseEvent(QWidget*, QMouseEvent*, QWidget*, QWidget*, QWidget**, QPointer<QWidget>&, bool, bool) at :0
  [27]  at :0
  [28]  at :0
  [29] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [30] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1828
  [31] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [32] QGuiApplicationPrivate::processMouseEvent(QWindowSystemInterfacePrivate::MouseEvent*) at :0
  [33] QWindowSystemInterface::sendWindowSystemEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [34]  at :0
  [35] g_main_context_dispatch at :0
  [36] g_main_context_iterate.isra.20 at :0
  [37] g_main_context_iteration at :0
  [38] QEventDispatcherGlib::processEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [39] QEventLoop::exec(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [40] QCoreApplication::exec() at :0
  [41] main at ResInsight/ApplicationExeCode/RiaMain.cpp:267
  [42] __libc_start_main at :0
  [43] _start at :0
  [44]  at :0
"
2026-08-28T13:26:27.697Z,2026.06.1,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:170
  [1] manageTerminate() at ResInsight/ApplicationExeCode/RiaMainTools.cpp:239
  [2] __cxxabiv1::__terminate(void (*)()) at :0
  [3] std::terminate() at :0
  [4] __cxa_throw at :0
  [5] std::__throw_out_of_range_fmt(char const*, ...) [clone .cold.5] at :0
  [6] std::vector<double, std::allocator<double> >::_M_range_check(unsigned long) const at /opt/rh/gcc-toolset-13/root/usr/include/c++/13/bits/stl_vector.h:1158
  [7] RiuResultTextBuilder::cellResultTextAndValueText(RimEclipseResultDefinition*) at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:1106
  [8] RiuResultTextBuilder::cellResultText(std::vector<RimEclipseResultDefinition*, std::allocator<RimEclipseResultDefinition*> > const&, bool) at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:998
  [9] RiuResultTextBuilder::gridResultText() at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:490
  [10] RiuResultTextBuilder::resultTextFromLinkedViews() const at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:829
  [11] RiuResultTextBuilder::gridResultDetails() at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:377
  [12] RiuResultTextBuilder::mainResultText() at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:189
  [13] RiuSelectionChangedHandler::updateResultInfo(RiuSelectionItem const*) const at ResInsight/ApplicationLibCode/UserInterface/RiuSelectionChangedHandler.cpp:389
  [14] RiuSelectionChangedHandler::handleItemAppended(RiuSelectionItem const*) const at ResInsight/ApplicationLibCode/UserInterface/RiuSelectionChangedHandler.cpp:132
  [15] RiuCellAndNncPickEventHandler::handle3dPickEvent(Ric3dPickEvent const&) at ResInsight/ApplicationLibCode/UserInterface/RiuCellAndNncPickEventHandler.cpp:459
  [16] RiuViewerCommands::handlePickAction(int, int, QFlags<Qt::KeyboardModifier>) at ResInsight/ApplicationLibCode/UserInterface/RiuViewerCommands.cpp:718
  [17] QWidget::event(QEvent*) at :0
  [18] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [19] QApplication::notify(QObject*, QEvent*) at :0
  [20] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1828
  [21] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [22] QApplicationPrivate::sendMouseEvent(QWidget*, QMouseEvent*, QWidget*, QWidget*, QWidget**, QPointer<QWidget>&, bool, bool) at :0
  [23]  at :0
  [24]  at :0
  [25] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [26] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1828
  [27] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [28] QGuiApplicationPrivate::processMouseEvent(QWindowSystemInterfacePrivate::MouseEvent*) at :0
  [29] QWindowSystemInterface::sendWindowSystemEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [30]  at :0
  [31] g_main_context_dispatch at :0
  [32] g_main_context_iterate.isra.20 at :0
  [33] g_main_context_iteration at :0
  [34] QEventDispatcherGlib::processEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [35] QEventLoop::exec(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [36] QCoreApplication::exec() at :0
  [37] main at ResInsight/ApplicationExeCode/RiaMain.cpp:267
  [38] __libc_start_main at :0
  [39] _start at :0
  [40]  at :0
"
2026-08-28T13:03:18.288Z,2026.06.1,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:170
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:302
  [2]  at :0
  [3] __GI_raise at :0
  [4] __GI_abort at :0
  [5] caf::PdmUiEditorHandle::updateUi(QString const&) at ResInsight/Fwk/AppFwk/cafProjectDataModel/cafPdmUiCore/cafPdmUiEditorHandle.cpp:65
  [6] caf::PdmUiPropertyView::showProperties(caf::PdmObjectHandle*) at ResInsight/Fwk/AppFwk/cafUserInterface/cafPdmUiPropertyView.cpp:213
  [7] RiuMainWindow::selectedObjectsChanged() at ResInsight/ApplicationLibCode/UserInterface/RiuMainWindow.cpp:1539
  [8]  at :0
  [9] caf::PdmUiTreeView::slotOnSelectionChanged() at ResInsight/Fwk/AppFwk/cafUserInterface/cafPdmUiTreeView.cpp:154
  [10]  at :0
  [11]  at :0
  [12] QItemSelectionModel::selectionChanged(QItemSelection const&, QItemSelection const&) at :0
  [13] QItemSelectionModel::emitSelectionChanged(QItemSelection const&, QItemSelection const&) at :0
  [14] QItemSelectionModel::select(QItemSelection const&, QFlags<QItemSelectionModel::SelectionFlag>) at :0
  [15] QItemSelectionModel::select(QModelIndex const&, QFlags<QItemSelectionModel::SelectionFlag>) at :0
  [16] QItemSelectionModel::setCurrentIndex(QModelIndex const&, QFlags<QItemSelectionModel::SelectionFlag>) at :0
  [17] QAbstractItemView::setCurrentIndex(QModelIndex const&) at :0
  [18] RiuMainWindow::selectViewInProjectTreePreservingSubItemSelection(Rim3dView const*, Rim3dView*) at ResInsight/ApplicationLibCode/UserInterface/RiuMainWindow.cpp:1478
  [19] RiuMainWindow::slotSubWindowActivated(QMdiSubWindow*) at ResInsight/ApplicationLibCode/UserInterface/RiuMainWindow.cpp:1399
  [20]  at :0
  [21] QMdiArea::subWindowActivated(QMdiSubWindow*) at :0
  [22]  at :0
  [23]  at :0
  [24]  at :0
  [25] QMdiSubWindow::windowStateChanged(QFlags<Qt::WindowState>, QFlags<Qt::WindowState>) at :0
  [26]  at :0
  [27]  at :0
  [28] QApplication::focusChanged(QWidget*, QWidget*) at :0
  [29] QWidget::setFocus(Qt::FocusReason) at :0
  [30] QApplicationPrivate::giveFocusAccordingToFocusPolicy(QWidget*, QEvent*, QPoint) at :0
  [31] QApplication::notify(QObject*, QEvent*) at :0
  [32] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1828
  [33] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [34] QApplicationPrivate::sendMouseEvent(QWidget*, QMouseEvent*, QWidget*, QWidget*, QWidget**, QPointer<QWidget>&, bool, bool) at :0
  [35]  at :0
  [36]  at :0
  [37] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [38] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1828
  [39] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [40] QGuiApplicationPrivate::processMouseEvent(QWindowSystemInterfacePrivate::MouseEvent*) at :0
  [41] QWindowSystemInterface::sendWindowSystemEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [42]  at :0
  [43] g_main_context_dispatch at :0
  [44] g_main_context_iterate.isra.20 at :0
  [45] g_main_context_iteration at :0
  [46] QEventDispatcherGlib::processEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [47] QEventLoop::exec(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [48] QCoreApplication::exec() at :0
  [49] main at ResInsight/ApplicationExeCode/RiaMain.cpp:267
  [50] __libc_start_main at :0
  [51] _start at :0
  [52]  at :0
"
2026-08-28T12:53:58.216Z,2026.06.1,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:170
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:302
  [2]  at :0
  [3] __GI_raise at :0
  [4] __GI_abort at :0
  [5] manageTerminate() at ResInsight/ApplicationExeCode/RiaMainTools.cpp:241
  [6] __cxxabiv1::__terminate(void (*)()) at :0
  [7] std::terminate() at :0
  [8] __cxa_throw at :0
  [9] std::__throw_out_of_range_fmt(char const*, ...) [clone .cold.5] at :0
  [10] std::vector<double, std::allocator<double> >::_M_range_check(unsigned long) const at /opt/rh/gcc-toolset-13/root/usr/include/c++/13/bits/stl_vector.h:1158
  [11] RiuResultTextBuilder::cellResultTextAndValueText(RimEclipseResultDefinition*) at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:1106
  [12] RiuResultTextBuilder::cellResultText(std::vector<RimEclipseResultDefinition*, std::allocator<RimEclipseResultDefinition*> > const&, bool) at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:998
  [13] RiuResultTextBuilder::gridResultText() at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:490
  [14] RiuResultTextBuilder::resultTextFromLinkedViews() const at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:829
  [15] RiuResultTextBuilder::gridResultDetails() at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:377
  [16] RiuResultTextBuilder::mainResultText() at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:189
  [17] RiuSelectionChangedHandler::updateResultInfo(RiuSelectionItem const*) const at ResInsight/ApplicationLibCode/UserInterface/RiuSelectionChangedHandler.cpp:389
  [18] RiuSelectionChangedHandler::handleItemAppended(RiuSelectionItem const*) const at ResInsight/ApplicationLibCode/UserInterface/RiuSelectionChangedHandler.cpp:132
  [19] RiuCellAndNncPickEventHandler::handle3dPickEvent(Ric3dPickEvent const&) at ResInsight/ApplicationLibCode/UserInterface/RiuCellAndNncPickEventHandler.cpp:459
  [20] RiuViewerCommands::handlePickAction(int, int, QFlags<Qt::KeyboardModifier>) at ResInsight/ApplicationLibCode/UserInterface/RiuViewerCommands.cpp:718
  [21] QWidget::event(QEvent*) at :0
  [22] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [23] QApplication::notify(QObject*, QEvent*) at :0
  [24] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1828
  [25] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [26] QApplicationPrivate::sendMouseEvent(QWidget*, QMouseEvent*, QWidget*, QWidget*, QWidget**, QPointer<QWidget>&, bool, bool) at :0
  [27]  at :0
  [28]  at :0
  [29] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [30] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1828
  [31] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [32] QGuiApplicationPrivate::processMouseEvent(QWindowSystemInterfacePrivate::MouseEvent*) at :0
  [33] QWindowSystemInterface::sendWindowSystemEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [34]  at :0
  [35] g_main_context_dispatch at :0
  [36] g_main_context_iterate.isra.20 at :0
  [37] g_main_context_iteration at :0
  [38] QEventDispatcherGlib::processEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [39] QEventLoop::exec(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [40] QCoreApplication::exec() at :0
  [41] main at ResInsight/ApplicationExeCode/RiaMain.cpp:267
  [42] __libc_start_main at :0
  [43] _start at :0
  [44]  at :0
"
2026-08-28T12:53:57.909Z,2026.06.1,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:170
  [1] manageTerminate() at ResInsight/ApplicationExeCode/RiaMainTools.cpp:239
  [2] __cxxabiv1::__terminate(void (*)()) at :0
  [3] std::terminate() at :0
  [4] __cxa_throw at :0
  [5] std::__throw_out_of_range_fmt(char const*, ...) [clone .cold.5] at :0
  [6] std::vector<double, std::allocator<double> >::_M_range_check(unsigned long) const at /opt/rh/gcc-toolset-13/root/usr/include/c++/13/bits/stl_vector.h:1158
  [7] RiuResultTextBuilder::cellResultTextAndValueText(RimEclipseResultDefinition*) at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:1106
  [8] RiuResultTextBuilder::cellResultText(std::vector<RimEclipseResultDefinition*, std::allocator<RimEclipseResultDefinition*> > const&, bool) at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:998
  [9] RiuResultTextBuilder::gridResultText() at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:490
  [10] RiuResultTextBuilder::resultTextFromLinkedViews() const at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:829
  [11] RiuResultTextBuilder::gridResultDetails() at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:377
  [12] RiuResultTextBuilder::mainResultText() at ResInsight/ApplicationLibCode/UserInterface/RiuResultTextBuilder.cpp:189
  [13] RiuSelectionChangedHandler::updateResultInfo(RiuSelectionItem const*) const at ResInsight/ApplicationLibCode/UserInterface/RiuSelectionChangedHandler.cpp:389
  [14] RiuSelectionChangedHandler::handleItemAppended(RiuSelectionItem const*) const at ResInsight/ApplicationLibCode/UserInterface/RiuSelectionChangedHandler.cpp:132
  [15] RiuCellAndNncPickEventHandler::handle3dPickEvent(Ric3dPickEvent const&) at ResInsight/ApplicationLibCode/UserInterface/RiuCellAndNncPickEventHandler.cpp:459
  [16] RiuViewerCommands::handlePickAction(int, int, QFlags<Qt::KeyboardModifier>) at ResInsight/ApplicationLibCode/UserInterface/RiuViewerCommands.cpp:718
  [17] QWidget::event(QEvent*) at :0
  [18] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [19] QApplication::notify(QObject*, QEvent*) at :0
  [20] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1828
  [21] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [22] QApplicationPrivate::sendMouseEvent(QWidget*, QMouseEvent*, QWidget*, QWidget*, QWidget**, QPointer<QWidget>&, bool, bool) at :0
  [23]  at :0
  [24]  at :0
  [25] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [26] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1828
  [27] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [28] QGuiApplicationPrivate::processMouseEvent(QWindowSystemInterfacePrivate::MouseEvent*) at :0
  [29] QWindowSystemInterface::sendWindowSystemEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [30]  at :0
  [31] g_main_context_dispatch at :0
  [32] g_main_context_iterate.isra.20 at :0
  [33] g_main_context_iteration at :0
  [34] QEventDispatcherGlib::processEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [35] QEventLoop::exec(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [36] QCoreApplication::exec() at :0
  [37] main at ResInsight/ApplicationExeCode/RiaMain.cpp:267
  [38] __libc_start_main at :0
  [39] _start at :0
  [40]  at :0
"
2026-08-28T12:45:49.58Z,2026.06.1,"  [0] performCrashLogging at ResInsight/ApplicationExeCode/RiaMainTools.cpp:170
  [1] manageSegFailureSA(int, siginfo_t*, void*) at ResInsight/ApplicationExeCode/RiaMainTools.cpp:302
  [2]  at :0
  [3] __GI_raise at :0
  [4] __GI_abort at :0
  [5] caf::PdmUiEditorHandle::updateUi(QString const&) at ResInsight/Fwk/AppFwk/cafProjectDataModel/cafPdmUiCore/cafPdmUiEditorHandle.cpp:65
  [6] caf::PdmUiPropertyView::showProperties(caf::PdmObjectHandle*) at ResInsight/Fwk/AppFwk/cafUserInterface/cafPdmUiPropertyView.cpp:213
  [7] RiuMainWindow::selectedObjectsChanged() at ResInsight/ApplicationLibCode/UserInterface/RiuMainWindow.cpp:1539
  [8]  at :0
  [9] caf::PdmUiTreeView::slotOnSelectionChanged() at ResInsight/Fwk/AppFwk/cafUserInterface/cafPdmUiTreeView.cpp:154
  [10]  at :0
  [11]  at :0
  [12] QItemSelectionModel::selectionChanged(QItemSelection const&, QItemSelection const&) at :0
  [13] QItemSelectionModel::emitSelectionChanged(QItemSelection const&, QItemSelection const&) at :0
  [14] QItemSelectionModel::select(QItemSelection const&, QFlags<QItemSelectionModel::SelectionFlag>) at :0
  [15] QItemSelectionModel::select(QModelIndex const&, QFlags<QItemSelectionModel::SelectionFlag>) at :0
  [16] QItemSelectionModel::setCurrentIndex(QModelIndex const&, QFlags<QItemSelectionModel::SelectionFlag>) at :0
  [17] QAbstractItemView::setCurrentIndex(QModelIndex const&) at :0
  [18] RiuMainWindow::selectViewInProjectTreePreservingSubItemSelection(Rim3dView const*, Rim3dView*) at ResInsight/ApplicationLibCode/UserInterface/RiuMainWindow.cpp:1478
  [19] RiuMainWindow::slotSubWindowActivated(QMdiSubWindow*) at ResInsight/ApplicationLibCode/UserInterface/RiuMainWindow.cpp:1399
  [20]  at :0
  [21] QMdiArea::subWindowActivated(QMdiSubWindow*) at :0
  [22]  at :0
  [23]  at :0
  [24]  at :0
  [25] QMdiSubWindow::windowStateChanged(QFlags<Qt::WindowState>, QFlags<Qt::WindowState>) at :0
  [26]  at :0
  [27]  at :0
  [28] QApplication::focusChanged(QWidget*, QWidget*) at :0
  [29] QWidget::setFocus(Qt::FocusReason) at :0
  [30]  at :0
  [31]  at :0
  [32] QApplication::focusChanged(QWidget*, QWidget*) at :0
  [33] QWidget::setFocus(Qt::FocusReason) at :0
  [34] QApplicationPrivate::giveFocusAccordingToFocusPolicy(QWidget*, QEvent*, QPoint) at :0
  [35] QApplication::notify(QObject*, QEvent*) at :0
  [36] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1828
  [37] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [38] QApplicationPrivate::sendMouseEvent(QWidget*, QMouseEvent*, QWidget*, QWidget*, QWidget**, QPointer<QWidget>&, bool, bool) at :0
  [39]  at :0
  [40]  at :0
  [41] QApplicationPrivate::notify_helper(QObject*, QEvent*) at :0
  [42] RiaGuiApplication::notify(QObject*, QEvent*) at ResInsight/ApplicationLibCode/Application/RiaGuiApplication.cpp:1828
  [43] QCoreApplication::notifyInternal2(QObject*, QEvent*) at :0
  [44] QGuiApplicationPrivate::processMouseEvent(QWindowSystemInterfacePrivate::MouseEvent*) at :0
  [45] QWindowSystemInterface::sendWindowSystemEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [46]  at :0
  [47] g_main_context_dispatch at :0
  [48] g_main_context_iterate.isra.20 at :0
  [49] g_main_context_iteration at :0
  [50] QEventDispatcherGlib::processEvents(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [51] QEventLoop::exec(QFlags<QEventLoop::ProcessEventsFlag>) at :0
  [52] QCoreApplication::exec() at :0
  [53] main at ResInsight/ApplicationExeCode/RiaMain.cpp:267
  [54] __libc_start_main at :0
  [55] _start at :0
  [56]  at :0
"
